"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
507,"Brain : a journal of neurology",2017,"Clinicopathological correlations in behavioural variant frontotemporal dementia.","David C","Perry","William W","Seeley","Department of Neurology, UCSF Weill Institute for Neurosciences, University of California, San Francisco, San Francisco, CA, USA.","Journal Article","['Jesse A', 'Katherine L', 'Samir', 'Andrew', 'Anneliese', 'Anna', 'John', 'Ana C', 'Gil D', 'Maria Luisa', 'Adam L', 'Mary', 'Katherine P', 'Virginia E', 'Suzee E', 'Brandy R', 'Aimee W', 'Keith A', 'Maria Carmela', 'Zachary A', 'Sang Won', 'Manu', 'Stephanie E', 'Alissa L', 'Jose Norberto S', 'Ji-Hye L', 'Rik', 'Alainna B', 'Eric J', 'Giovanni', 'Howard J', 'Daniel', 'John Q', 'Lea T', 'Joel H', 'Bruce L']","True","David","William","male",1,12593,"male",1,2626
512,"Brain : a journal of neurology",2017,"Beta burst dynamics in Parkinson's disease OFF and ON dopaminergic medication.","Gerd","Tinkhauser","Peter","Brown","Medical Research Council Brain Network Dynamics Unit at the University of Oxford, Oxford, UK.","Journal Article","['Alek', 'Huiling', 'Damian M', 'Andrea A']","True","Gerd","Peter","female",0.52,54,"male",1,4373
521,"Brain : a journal of neurology",2017,"Tau pathology and neurodegeneration contribute to cognitive impairment in Alzheimer's disease.","Alexandre","Bejanin","Gil D","Rabinovici","Memory and Aging Center, University of California San Francisco, San Francisco, CA, USA.","Journal Article","['Daniel R', 'Renaud', 'Joel H', 'Suzanne L', 'Natasha', 'Nagehan', 'Averill', 'Mustafa', 'Mariella', 'James P', 'Maria L', 'Zachary A', 'Howard J', 'Bruce L', 'William J']","True","Alexandre","Gil","male",1,899,"male",0.95,155
15706,"Brain : a journal of neurology",2017,"Presence of tau pathology within foetal neural allografts in patients with Huntington's and Parkinson's disease.","Giulia","Cisbani","Francesca","Cicchetti","Centre de Recherche du CHU de Québec-Université Laval, Axe Neurosciences, 2705 Boulevard Laurier, Québec, QC, Canada.","Journal Article","['Alexander', 'Jeffrey H', 'Emmanuel', 'Thomas B']","True","Giulia","Francesca","female",0.99,543,"female",1,1122
23752,"Brain : a journal of neurology",2017,"Sleep apnoeas may represent a reversible risk factor for amyloid-β pathology.","Claudio","Liguori","Fabio","Placidi","Sleep Medicine Centre, Neurophysiopathology Unit, Department of Systems Medicine, University of Rome ""Tor Vergata"", Rome, Italy.","Journal Article","['Agostino', 'Francesca', 'Marzia', 'Sergio', 'Orazio', 'Nicola Biagio']","False","Claudio","Fabio","male",1,854,"male",0.99,890
23756,"Brain : a journal of neurology",2017,"PINK1 signalling rescues amyloid pathology and mitochondrial dysfunction in Alzheimer's disease.","Fang","Du","Shirley ShiDu","Yan","Department of Pharmacology and Toxicology, and Higuchi Bioscience Center, School of Pharmacy, University of Kansas, Lawrence, KS, 66047, USA.","Journal Article","['Qing', 'Shijun', 'Gang', 'Lih-Fen', 'Douglas G', 'Long', 'Shi Fang', 'Kim']","True","Fang","Shirley","female",0.81,27,"female",1,1073
8220,"Brain : a journal of neurology",2017,"Interictal epileptiform activity outside the seizure onset zone impacts cognition.","Hoameng","Ung","Kathryn A","Davis","Department of Bioengineering, University of Pennsylvania, Philadelphia, PA, USA.","Journal Article","['Christian', 'Ameya', 'Lohith', 'Joost', 'Danielle', 'Abba', 'Timothy', 'Brian']","True","Hoameng","Kathryn",NA,NA,NA,"female",1,827
8233,"Brain : a journal of neurology",2017,"Brain networks predict metabolism, diagnosis and prognosis at the bedside in disorders of consciousness.","Srivas","Chennu","Steven","Laureys","School of Computing, University of Kent, UK.","Comparative Study","['Jitka', 'Sarah', 'Aurore', 'Camille', 'Helena', 'Géraldine', 'Caroline', 'Olivia', 'David']","True","Srivas","Steven",NA,NA,NA,"male",1,2600
4855,"Brain : a journal of neurology",2015,"Improving response inhibition systems in frontotemporal dementia with citalopram.","Laura E","Hughes","James B","Rowe","1 Department of Clinical Neurosciences, University of Cambridge, UK 2 Medical Research Council Cognition and Brain Sciences Unit, Cambridge, UK laura.hughes@mrc-cbu.cam.ac.uk.","Journal Article","['Timothy', 'Ralf', 'Trevor W']","True","Laura","James","female",1,7953,"male",0.99,6359
5173,"Brain : a journal of neurology",2015,"Beneficial effects of exogenous CDP-choline (citicoline) in EAE.","Pawel","Grieb","","","Mossakowski Medical Research Centre, Polish Academy of Sciences, Experimental Pharmacology, 5 Pawinskiego str., Warsaw 02-106, Poland pgrieb@imdik.pan.pl.","Comment","[]","False","Pawel","","male",0.98,60,NA,NA,NA
5174,"Brain : a journal of neurology",2015,"Cortical burst dynamics predict clinical outcome early in extremely preterm infants.","Kartik K","Iyer","Michael","Breakspear","1 Systems Neuroscience Group, QIMR Berghofer Medical Research Institute, Brisbane, Queensland, Australia 2 School of Medicine, Faculty of Medicine and Biomedical Sciences, University of Queensland, Australia kartik.iyer@uqconnect.edu.au.","Journal Article","['James A', 'Lena', 'Sverre', 'Ingrid', 'David', 'Sampsa']","True","Kartik","Michael","male",1,62,"male",1,11094
5175,"Brain : a journal of neurology",2015,"Reply: Beneficial effects of exogenous CDP-choline (citicoline) in EAE.","Thomas","Skripuletz","Martin","Stangel","1 Clinical Neuroimmunology and Neurochemistry, Department of Neurology, Hannover Medical School, 30625 Hannover, Germany.","Comment","['Viktoria', 'Wolfgang', 'Ralf A']","False","Thomas","Martin","male",1,3753,"male",1,3568
5177,"Brain : a journal of neurology",2015,"Loss of PLA2G6 leads to elevated mitochondrial lipid peroxidation and mitochondrial dysfunction.","Kerri J","Kinghorn","Linda","Partridge","1 Institute of Healthy Ageing and Department of Genetics, Evolution and Environment, University College London, London WC1E 6BT, UK 2 Institute of Neurology, University College London, Queen Square, London WC1N 3BG, UK k.kinghorn@ucl.ac.uk.","Journal Article","['Jorge Iván', 'Fernando', 'Plamena R', 'Li', 'Simon', 'Helena M', 'Shabana', 'Shabnam', 'Kailash P', 'John', 'Andrey Y']","True","Kerri","Linda","female",1,236,"female",1,4323
14718,"Brain : a journal of neurology",2015,"Biomedicine is plagued by failure of replication.","Dimitri M","Kullmann","","","London, UK.","Editorial","[]","False","Dimitri","","male",1,197,NA,NA,NA
14719,"Brain : a journal of neurology",2015,"Intraneuronal amyloid-β accumulation in basal forebrain cholinergic neurons: a marker of vulnerability, yet inversely related to neurodegeneration.","Dennis W","Dickson","Melissa E","Murray","Department of Neuroscience, Mayo Clinic, 4500 San Pablo Road, Jacksonville, FL 32224, USA dickson.dennis@mayo.edu.","Comment","[]","False","Dennis","Melissa","male",0.99,1279,"female",1,4400
14720,"Brain : a journal of neurology",2015,"The enlarging spectrum of focal cortical dysplasias.","Peter B","Crino","","","Shriners Hospitals Paediatric Research Centre, Department of Neurology, Temple University School of Medicine, Philadelphia, USA peter.crino@temple.edu.","Comment","[]","False","Peter","","male",1,4373,NA,NA,NA
14721,"Brain : a journal of neurology",2015,"ExPLAining early synucleinopathies.","Ulf","Dettmer","Tim","Bartels","Ann Romney Centre for Neurologic Diseases, Harvard Medical School and Brigham and Women's Hospital, Boston, MA, USA tbartels@rics.bwh.harvard.edu.","Comment","[]","False","Ulf","Tim","male",1,71,"male",0.99,2949
14722,"Brain : a journal of neurology",2015,"Nuclear-mitochondrial proteins: too much to process?","Rita","Horvath","Patrick F","Chinnery","Wellcome Trust Centre for Mitochondrial Research, Institute of Genetic Medicine, Newcastle University, Central Parkway, Newcastle upon Tyne, NE1 3BZ, UK.","Comment","[]","False","Rita","Patrick","female",1,1097,"male",1,2877
17866,"Brain : a journal of neurology",2015,"Phosphorylated α-synuclein in skin nerve fibres differentiates Parkinson's disease from multiple system atrophy.","Leonora","Zange","Axel","Lipp","1 Department of Neurology, Charité - University Medicine Berlin, Augustenburger Platz 1, 13355 Berlin, Germany.","Journal Article","['Cornelia', 'Katrin', 'Werner']","True","Leonora","Axel","female",1,23,"male",0.98,283
17867,"Brain : a journal of neurology",2015,"Dissecting the phenotypes of Dravet syndrome by gene deletion.","Moran","Rubinstein","William A","Catterall","Department of Pharmacology, University of Washington, Seattle, WA 98195-7280.","Journal Article","['Sung', 'Chao', 'Ruth E', 'Avery', 'Todd']","True","Moran","William","female",0.92,65,"male",1,2626
26050,"Brain : a journal of neurology",2015,"Alteration of ornithine metabolism leads to dominant and recessive hereditary spastic paraplegia.","Marie","Coutelier","Giovanni","Stevanin","1 INSERM, U 1127, F-75013, Paris, France 2 CNRS, UMR 7225, F-75013, Paris, France 3 Sorbonne Universités, UPMC Univ Paris 06, UMRS_1127, F-75013, Paris, France 4 Institut du Cerveau et de la Moelle épinière, ICM, F-75013, Paris, France 5 Laboratory of Human Molecular Genetics, de Duve Institute, Université catholique de Louvain, B-1200, Brussels, Belgium 6 Ecole Pratique des Hautes Etudes, F-75014, Paris, France.","Journal Article","['Cyril', 'Alexandra', 'Florence', 'Sara', 'Alexandre', 'Feifei', 'Juliette', 'Marion', 'Perrine', 'Maxime', 'Raphaël', 'Isabel', 'Chantal', 'Mathilde', 'Marina', 'Marion', 'Rebecca', 'Maxime', 'Fanny', 'Christelle M', 'Christel', 'Patrick', 'Paula', 'Jean-Marie', 'Guy', 'Alexis', 'Garth', 'Frédéric', 'José L', 'Stephan', 'Chris', 'Fanny']","True","Marie","Giovanni","female",0.99,2299,"male",1,722
26051,"Brain : a journal of neurology",2015,"Ictal SPECT in patients with rapid eye movement sleep behaviour disorder.","Yves","Dauvilliers","Philippe","Peigneux","1 Centre de Référence Nationale Maladie Rare - Narcolepsie et Hypersomnie Idiopathique, Département de Neurologie, Hôpital Gui-de-Chauliac, Inserm U1061, Montpellier, France ydauvilliers@yahoo.fr.","Comment","[]","False","Yves","Philippe","male",0.98,265,"male",0.99,605
4501,"Brain : a journal of neurology",2014,"A disease-specific metabolic brain network associated with corticobasal degeneration.","Martin","Niethammer","David","Eidelberg","1 Centre for Neurosciences, The Feinstein Institute for Medical Research, Manhasset, NY 11030, USA.","Journal Article","['Chris C', 'Andrew', 'Patricia J', 'Lisette', 'Sabine', 'Florian', 'Era', 'Jean Paul', 'Kathleen L', 'Philipp T', 'Klaus L']","True","Martin","David","male",1,3568,"male",1,12593
8268,"Brain : a journal of neurology",2015,"Reply: Lysosomal dysfunction in Parkinson's disease.","Glenda M","Halliday","Karen E","Murphy","1 Neuroscience Research Australia, Sydney, NSW 2031, Australia 2 School of Medical Sciences, Faculty of Medicine, The University of New South Wales, Sydney, NSW 2052, Australia g.halliday@neura.edu.au.","Comment","[]","False","Glenda","Karen","female",1,275,"female",1,5462
8269,"Brain : a journal of neurology",2015,"Lysosomal dysfunction in Parkinson's disease.","Alisdair","McNeill","","","Sheffield Institute of Translational Neuroscience, Glossop Road, Sheffield, UK amcneill@doctors.org.uk.","Comment","[]","False","Alisdair","","male",1,3,NA,NA,NA
8270,"Brain : a journal of neurology",2014,"Highly potent soluble amyloid-β seeds in human Alzheimer brain but not cerebrospinal fluid.","Sarah K","Fritschi","Mathias","Jucker","German Centre for Neurodegenerative Diseases (DZNE), Tübingen, D-72076 Tübingen, Germany.","Journal Article","['Franziska', 'Stephan A', 'Luis F', 'Erik', 'Dorothea', 'Clemens F', 'David T', 'Walter', 'Kathy', 'Philipp', 'Jens', 'Gabriele S', 'Henrik', 'Matthias']","True","Sarah","Mathias","female",1,8371,"male",0.99,257
8271,"Brain : a journal of neurology",2014,"Dopamine transporter SLC6A3 genotype affects cortico-striatal activity of set-shifts in Parkinson's disease.","Claudine","Habak","Oury","Monchi","1 Research Centre, Institut universitaire de Gériatrie de Montréal, University of Montréal, Montréal, Québec, H3W 1W5, Canada.","Journal Article","['Anne', 'Atsuko', 'Beatriz', 'Clotilde', 'Antonio P', 'Sylvain', 'Anne-Louise', 'Guy A']","True","Claudine","Oury","female",1,160,NA,NA,NA
8274,"Brain : a journal of neurology",2014,"Deep brain stimulation suppresses pallidal low frequency activity in patients with phasic dystonic movements.","Ewgenia","Barow","Andrea A","Kühn","Department of Neurology, Campus Virchow Klinikum, Charité-University Medicine Berlin, Berlin, Germany.","Journal Article","['Wolf-Julian', 'Christof', 'Julius', 'Andreas', 'Peter', 'Joachim K', 'Gerd-Helge']","True","Ewgenia","Andrea",NA,NA,NA,"female",0.79,5794
11976,"Brain : a journal of neurology",2014,"c-Jun activation in Schwann cells protects against loss of sensory axons in inherited neuropathy.","Janina","Hantke","Kristján R","Jessen","1 Department of Cell and Developmental Biology, University College London (UCL), Gower Street, London WC1E 6BT, UK.","Journal Article","['Lucy', 'Laura J', 'Mark', 'Daniel K', 'Susanne', 'Martin', 'Frank', 'Rhona']","True","Janina","Kristján","female",1,64,"male",1,15
12925,"Brain : a journal of neurology",2014,"Big data: could it ever cure Alzheimer's disease?","Masud","Husain","","","Oxford, UK.","Editorial","[]","False","Masud","","male",1,12,NA,NA,NA
12926,"Brain : a journal of neurology",2014,"Autonomic failure in CANVAS syndrome.","Florian","Krismer","Gregor K","Wenning","Department of Neurology, Innsbruck Medical University, Innsbruck, Austria.","Comment","[]","False","Florian","Gregor","male",1,489,"male",1,64
12928,"Brain : a journal of neurology",2014,"Identification of the SCA21 disease gene: remaining challenges and promising opportunities.","Jacqueline M","Ward","Albert R","La Spada","UCSD, USA.","Comment","[]","False","Jacqueline","Albert","female",1,1016,"male",0.99,723
12929,"Brain : a journal of neurology",2014,"'Don't delay, start today': delaying levodopa does not delay motor complications.","Susan H","Fox","Anthony E","Lang","Edmond J. Safra Program in Parkinson's Disease, Toronto Western Hospital, Canada.","Comment","[]","False","Susan","Anthony","female",1,3203,"male",1,3029
12930,"Brain : a journal of neurology",2014,"Genetic characterization of cognitive impairment in Parkinson's disease.","Kathy","Dujardin","David","Devos","Université Lille Nord de France France kathy.dujardin@univ-lille2.fr.","Comment","[]","False","Kathy","David","female",1,2220,"male",1,12593
22136,"Brain : a journal of neurology",2014,"Degradation of emotion processing ability in corticobasal syndrome and Alzheimer's disease.","Fiona","Kumfor","Olivier","Piguet","1 Neuroscience Research Australia, Sydney, Australia 2 School of Medical Sciences, The University of New South Wales, Sydney, Australia 3 ARC Centre of Excellence in Cognition and its Disorders, The University of New South Wales, Sydney, Australia f.kumfor@neura.edu.au.","Comparative Study","['Laurie-Anne', 'Cristian E', 'James R', 'John R']","True","Fiona","Olivier","female",1,926,"male",0.99,715
28658,"Brain : a journal of neurology",2014,"Glutamatergic neuron-targeted loss of LGI1 epilepsy gene results in seizures.","Morgane","Boillot","Stéphanie","Baulac","1 INSERM, U 1127, F-75013, Paris, France 2 CNRS, UMR 7225, F-75013, Paris, France 3 Sorbonne Universités, UPMC Univ Paris 06, UMR S 1127, ICM, F-75013 Paris, France 4 Institut du Cerveau et de la Moelle épinière (ICM), F-75013, Paris, France.","Journal Article","['Clément', 'Elise', 'Katia', 'Vincent', 'Saeko', 'Béatrice', 'Ekim', 'Jérôme', 'Richard', 'Benoit', 'Eric', 'Matthew P']","True","Morgane","Stéphanie","female",1,164,"female",1,827
4938,"Brain : a journal of neurology",2007,"Neural regions essential for distinct cognitive processes underlying picture naming.","Jessica","DeLeon","Argye E","Hillis","Department of Neurology, Johns Hopkins University School of Medicine, Baltimore, MD, USA.","Journal Article","['Rebecca F', 'Jonathan T', 'Melissa', 'Cameron', 'Jennifer', 'Andrew']","True","Jessica","Argye","female",1,6696,NA,NA,NA
4939,"Brain : a journal of neurology",2007,"Zaspopathy in a large classic late-onset distal myopathy family.","R","Griggs","B","Udd","Department of Neurology, University of Rochester Medical Center, Rochester, NY, USA.","Journal Article","['A', 'P', 'K', 'H', 'G', 'B', 'I', 'D', 'A', 'O']","True","R","B","male",0.79,42,"male",0.65,40
