"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
22528,"Current opinion in neurobiology",2013,"Translational approach to develop novel medications on alcohol addiction: focus on neuropeptides.","Massimo","Ubaldi","Roberto","Ciccocioppo","School of Pharmacy, Pharmacology Unit, University of Camerino, 62032, Camerino, Italy.","Journal Article","['Angelo']","True","Massimo","Roberto","male",1,492,"male",1,1956
2366,"Current opinion in neurobiology",2013,"The autoimmune basis of narcolepsy.","Josh","Mahlios","Emmanuel","Mignot","Stanford Center for Sleep Sciences and Medicine, Stanford University School of Medicine, 1050 A, Arastradero Road, Palo Alto, CA 94034, USA.","Journal Article","['Alberto K']","True","Josh","Emmanuel","male",1,2597,"male",1,761
2726,"Current opinion in neurobiology",2013,"Dopamine D2 receptors and striatopallidal transmission in addiction and obesity.","Paul J","Kenny","Paul M","Johnson","Laboratory of Behavioral and Molecular Neuroscience, Department of Molecular Therapeutics, The Scripps Research Institute, Jupiter, FL 33458, USA, pjkenny@scripps.edu","Journal Article","['George']","True","Paul","Paul","male",1,5931,"male",1,5931
8116,"Current opinion in neurobiology",2013,"Circadian timekeeping and output mechanisms in animals.","Paul E","Hardin","Satchidananda","Panda","Department of Biology and Center for Biological Clocks Research, Texas A&M University, College Station, TX 77843, United States. Electronic address: phardin@bio.tamu.edu.","Journal Article","[]","True","Paul","Satchidananda","male",1,5931,NA,NA,NA
18955,"Current opinion in neurobiology",2013,"Neuromodulatory control of sleep in Drosophila melanogaster: integration of competing and complementary behaviors.","Leslie C","Griffith","","","Department of Biology, National Center for Behavioral Genomics and Volen Center for Complex Systems, Brandeis University, MS008, 415 South Street, Waltham, MA 02454-9110, USA. Electronic address: griffith@brandeis.edu.","Journal Article","[]","True","Leslie","","female",0.88,1173,NA,NA,NA
4033,"Current opinion in neurobiology",2009,"Fish sex: why so diverse?","J K","Desjardins","R D","Fernald","Department of Biology, Stanford University, Stanford, CA 94305, USA. desjarjk@stanford.edu","Journal Article","[]","False","J","R","male",0.83,122,"male",0.79,42
11576,"Current opinion in neurobiology",2009,"Saccade control after V1 lesion revisited.","Tadashi","Isa","Masatoshi","Yoshida","Department of Developmental Physiology, National Institute for Physiological Sciences, Myodaiji, Okazaki 444-8585, Japan. tisa@nips.ac.jp","Journal Article","[]","True","Tadashi","Masatoshi","male",1,13,"male",1,1
19760,"Current opinion in neurobiology",2017,"MicroRNA function in Drosophila memory formation.","Germain U","Busto","Ronald L","Davis","Department of Neuroscience, The Scripps Research Institute Florida, Jupiter, FL 33458, USA.","Journal Article","['Tugba']","True","Germain","Ronald","male",0.99,73,"male",1,755
13908,"Current opinion in neurobiology",2010,"Getting ready to move: transmitted information in the corticospinal pathway during preparation for movement.","Oren","Cohen","Yifat","Prut","The Hebrew University, Hadassah Medical School, IMRIC, P.O. Box 12272, Jerusalem 91120, Israel.","Journal Article","['Efrat', 'Nofya', 'Steve']","True","Oren","Yifat","male",0.95,64,"female",1,17
20117,"Current opinion in neurobiology",2010,"The neurobiology of schizophrenia: new leads and avenues for treatment.","Nicholas J","Bray","Andreas","Meyer-Lindenberg","Department of Neuroscience, Institute of Psychiatry, King's College London, UK. nicholas.bray@kcl.ac.uk","Journal Article","['F Markus', 'Shitij']","True","Nicholas","Andreas","male",1,1176,"male",1,1021
20118,"Current opinion in neurobiology",2010,"Cell death and sexual differentiation of behavior: worms, flies, and mammals.","Nancy G","Forger","Geert J","de Vries","Department of Psychology and Center for Neuroendocrine Studies, University of Massachusetts, Amherst, MA 01003, USA. nforger@psych.umass.edu","Comparative Study","[]","True","Nancy","Geert","female",1,2716,"male",1,40
20119,"Current opinion in neurobiology",2010,"Drosophila female courtship and mating behaviors: sensory signals, genes, neural structures and evolution.","Jean-François","Ferveur","","","Centre des Sciences du Goût et de l'Alimentation, UMR6265 CNRS, UMR1324 INRA, Université de Bourgogne, Agrosup Dijon, 6, Bd Gabriel, F-21000 Dijon, France. jean-francois.ferveur@u-bourgogne.fr","Journal Article","[]","True","Jean-François","","male",1,2,NA,NA,NA
5340,"Current opinion in neurobiology",2017,"Biochemistry and neuroscience: the twain need to meet.","Mary B","Kennedy","","","Division of Biology and Biochemical Engineering, Mail Code 216-76, California Institute of Technology, Pasadena, CA 91125, United States. Electronic address: kennedym@its.caltech.edu.","Journal Article","[]","True","Mary","","female",1,4440,NA,NA,NA
15035,"Current opinion in neurobiology",2010,"Neuronal structural remodeling: is it all about access?","Jerry L","Chen","Elly","Nedivi","Picower Institute for Learning and Memory, Department of Biology, Massachusetts Institute of Technology, Cambridge, MA 02139, USA.","Journal Article","[]","True","Jerry","Elly","male",0.98,1031,"female",0.93,109
10881,"Current opinion in neurobiology",2010,"Multisensory systems integration for high-performance motor control in flies.","Mark A","Frye","","","Howard Hughes Medical Institute, Department of Physiological Science, University of California, Los Angeles, 90095, USA. frye@ucla.edu <frye@ucla.edu>","Journal Article","[]","True","Mark","","male",1,6176,NA,NA,NA
14413,"Current opinion in neurobiology",2010,"How do you (estimate you will) like them apples? Integration as a defining trait of orbitofrontal function.","Geoffrey","Schoenbaum","Guillem R","Esber","Department of Anatomy and Neurobiology, University of Maryland School of Medicine, 20 Penn Street, HSF-2 S251, Baltimore, MD 21201, USA. schoenbg@schoenbaumlab.org","Journal Article","[]","True","Geoffrey","Guillem","male",1,262,"male",1,20
15023,"Current opinion in neurobiology",2010,"Odor representations in mammalian cortical circuits.","Jeffry S","Isaacson","","","Center for Neural Circuits and Behavior, Dept. of Neuroscience, University of California, San Diego, La Jolla, 92093, USA. jisaacson@ucsd.edu","Journal Article","[]","True","Jeffry","","male",1,40,NA,NA,NA
4784,"Current opinion in neurobiology",2013,"The bilaterian forebrain: an evolutionary chimaera.","Maria Antonietta","Tosches","Detlev","Arendt","European Molecular Biology Laboratory, Developmental Biology Unit, Meyerhofstrasse 1, 69012 Heidelberg, Germany.","Journal Article","[]","True","Antonietta","Detlev","female",1,40,"male",1,2
13783,"Current opinion in neurobiology",2013,"Adult neural stem cells and their niche: a dynamic duo during homeostasis, regeneration, and aging.","Violeta","Silva-Vargas","Fiona","Doetsch","Department of Pathology and Cell Biology, Columbia University, College of Physicians and Surgeons, 630 West 168th Street, NYC, NY 10032, United States; Columbia Stem Cell Initiative, Columbia University, College of Physicians and Surgeons, 630 West 168th Street, NYC, NY 10032, United States.","Journal Article","['Elizabeth E']","True","Violeta","Fiona","female",1,150,"female",1,926
13784,"Current opinion in neurobiology",2013,"Facial motor neuron migration advances.","Sarah J","Wanner","Victoria E","Prince","Department of Organismal Biology and Anatomy, The University of Chicago, 1027 E 57th Street, Chicago, IL 60637, United States.","Journal Article","['Ivan', 'Sarah']","True","Sarah","Victoria","female",1,8371,"female",1,1879
13786,"Current opinion in neurobiology",2013,"Creating a neural specific chromatin landscape by npBAF and nBAF complexes.","Brett T","Staahl","Gerald R","Crabtree","Department of Developmental Biology, Stanford University Medical School, Stanford, CA 94305, United States; Department of Pathology, Stanford University Medical School, Stanford, CA 94305, United States; Howard Hughes Medical Institute, United States. Electronic address: bstaahl@berkeley.edu.","Journal Article","[]","True","Brett","Gerald","male",0.99,976,"male",0.99,380
17107,"Current opinion in neurobiology",2013,"The role of myelin and oligodendrocytes in axonal energy metabolism.","Aiman S","Saab","Klaus-Armin","Nave","Max Planck Institute of Experimental Medicine, Department of Neurogenetics, Göttingen, Germany.","Journal Article","['Iva D']","True","Aiman","Klaus-Armin","female",0.55,29,NA,NA,NA
2661,"Current opinion in neurobiology",2013,"Consciousness supporting networks.","Athena","Demertzi","Steven","Laureys","Coma Science Group, Cyclotron Research Center & CHU Neurology Department, Allée du 6 août n° 8, Sart Tilman B30, University of Liège, 4000 Liège, Belgium. a.demertzi@ulg.ac.be","Journal Article","['Andrea']","True","Athena","Steven","female",1,93,"male",1,2600
15690,"Current opinion in neurobiology",2013,"Transneuronal tracing with neurotropic viruses reveals network macroarchitecture.","Richard P","Dum","Peter L","Strick","Department of Neurobiology, Center for Neural Basis of Cognition, and Systems Neuroscience Institute, University of Pittsburgh School of Medicine, Pittsburgh, PA 15261, United States. dumr@pitt.edu","Journal Article","[]","True","Richard","Peter","male",1,4381,"male",1,4373
18665,"Current opinion in neurobiology",2013,"Are there specialized circuits for social cognition and are they unique to humans?","Matthew F S","Rushworth","Jerome","Sallet","Department of Experimental Psychology, University of Oxford, United Kingdom. matthew.rushworth@psy.ox.ac.uk","Journal Article","['Rogier B']","True","Matthew","Jerome","male",1,3338,"male",1,730
22318,"Current opinion in neurobiology",2013,"Lesion studies of human emotion and feeling.","Justin S","Feinstein","","","The University of Iowa, Iowa City, IA 52242, USA. jfein@caltech.edu","Journal Article","[]","True","Justin","","male",1,2871,NA,NA,NA
22319,"Current opinion in neurobiology",2013,"Network attributes for segregation and integration in the human brain.","Olaf","Sporns","","","Indiana University, Department of Psychological and Brain Sciences, Bloomington, IN 47405, United States. osporns@indiana.edu","Journal Article","[]","True","Olaf","","male",1,65,NA,NA,NA
26230,"Current opinion in neurobiology",2013,"The topographic connectome.","Saad","Jbabdi","Timothy E","Behrens","Oxford Centre for Functional Magnetic Resonance Imaging of the Brain, Oxford, UK. saad@fmrib.ox.ac.uk","Journal Article","['Stamatios N']","True","Saad","Timothy","male",0.99,259,"male",1,809
17382,"Current opinion in neurobiology",2008,"L1 and NCAM adhesion molecules as signaling coreceptors in neuronal migration and process outgrowth.","Ralf S","Schmid","Patricia F","Maness","Center for Drug Discovery and Department of Neurobiology, Duke University Medical Center, Durham, NC 27704, USA. srclab@med.unc.edu","Journal Article","[]","True","Ralf","Patricia","male",1,86,"female",1,3488
3363,"Current opinion in neurobiology",2009,"Functional understanding facilitates learning about tools in human children.","Mikolaj","Hernik","Gergely","Csibra","The Anna Freud Centre, London, UK.","Journal Article","[]","True","Mikolaj","Gergely","male",1,2,"male",0.93,14
6772,"Current opinion in neurobiology",2009,"Making a visual map: mechanisms and molecules.","Thomas R","Clandinin","David A","Feldheim","Department of Neurobiology, Fairchild D200, 299W. Campus Drive, Stanford University, Stanford, CA 94305, United States. trc@stanford.edu","Journal Article","[]","True","Thomas","David","male",1,3753,"male",1,12593
6773,"Current opinion in neurobiology",2009,"Taking a real look at social attention.","Alan","Kingstone","","","University of British Columbia, Vancouver, BC, Canada. alan.kingstone@ubc.ca","Journal Article","[]","True","Alan","","male",1,2079,NA,NA,NA
6774,"Current opinion in neurobiology",2009,"Synapse elimination in the central nervous system.","Masanobu","Kano","Kouichi","Hashimoto","Department of Neurophysiology, Graduate School of Medicine, The University of Tokyo, Tokyo 113-0033, Japan. mkano-tky@m.u-tokyo.ac.jp","Journal Article","[]","True","Masanobu","Kouichi","male",1,5,"male",1,1
6775,"Current opinion in neurobiology",2009,"Redox dysregulation, neurodevelopment, and schizophrenia.","Kim Q","Do","Michel","Cuenod","Center for Psychiatric Neuroscience, Department of Psychiatry, Lausanne University Hospital, Site de Cery, CH-1008 Prilly-Lausanne, Switzerland. kim.do@chuv.ch","Journal Article","['Jan H', 'Anita', 'Pascal']","True","Kim","Michel","female",0.88,3561,"male",0.96,729
22041,"Current opinion in neurobiology",2009,"Synapse development and plasticity: roles of ephrin/Eph receptor signaling.","Kwok-On","Lai","Nancy Y","Ip","Department of Biochemistry, Molecular Neuroscience Center and Biotechnology Research Institute, Hong Kong University of Science and Technology, Hong Kong, China.","Journal Article","[]","True","Kwok-On","Nancy",NA,NA,NA,"female",1,2716
26028,"Current opinion in neurobiology",2009,"Intrinsic patterning and experience-dependent mechanisms that generate eye-specific projections and binocular circuits in the visual pathway.","Catherine A","Leamey","Mriganka","Sur","Discipline of Physiology, School of Medical Sciences and Bosch Institute, University of Sydney, NSW 2006, Australia. cathy@physiol.usyd.edu.au","Journal Article","['Audra']","True","Catherine","Mriganka","female",1,2372,"male",1,1
