"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
13780,"Trends in neurosciences",2012,"The neurobiology of anhedonia and other reward-related deficits.","Andre","Der-Avakian","Athina","Markou","Department of Psychiatry, School of Medicine, University of California San Diego, La Jolla, CA 92093-0603, USA.","Journal Article","[]","True","Andre","Athina","male",0.93,860,"female",1,32
26966,"Trends in neurosciences",2012,"Molecular mechanisms regulating myelination in the peripheral nervous system.","Jorge A","Pereira","Ueli","Suter","Institute of Cell Biology, Department of Biology, Swiss Federal Institute of Technology, ETH Zürich, Zürich, Switzerland.","Journal Article","['Frédéric']","True","Jorge","Ueli","male",1,3183,"male",1,3
274,"Trends in neurosciences",2012,"Molecular interactions underlying the specification of sensory neurons.","Francois","Lallemend","Patrik","Ernfors","Division of Molecular Neurobiology, Department of Medical Biochemistry and Biophysics, Karolinska Institutet, 17177 Stockholm, Sweden. francois.lallemend@ki.se","Journal Article","[]","True","Francois","Patrik","male",1,290,"male",1,194
276,"Trends in neurosciences",2012,"EphBs: an integral link between synaptic function and synaptopathies.","Sean I","Sheffler-Collins","Matthew B","Dalva","Department of Neuroscience and Farber Institute for Neurosciences, Thomas Jefferson University, 900 Walnut Street, Suite 462, Philadelphia, PA 19107, USA.","Journal Article","[]","True","Sean","Matthew","male",1,2515,"male",1,3338
277,"Trends in neurosciences",2012,"The Sturm und Drang of anabolic steroid use: angst, anxiety, and aggression.","Joseph G","Oberlander","Leslie P","Henderson","Department of Physiology and Neurobiology, Dartmouth Medical School, Hanover, NH 03755, USA.","Journal Article","[]","True","Joseph","Leslie","male",0.99,2213,"female",0.88,1173
24074,"Trends in neurosciences",2012,"Sensitive time-windows for susceptibility in neurodevelopmental disorders.","Rhiannon M","Meredith","Ioannis","Kramvis","Department of Integrative Neurophysiology, Center for Neurogenomics and Cognitive Research-CNCR, VU University Amsterdam, De Boelelaan 1085, 1081 HV Amsterdam, The Netherlands. r.m.meredith@vu.nl","Journal Article","['Julia']","True","Rhiannon","Ioannis","female",0.99,132,"male",1,53
19062,"Trends in neurosciences",2007,"Spatiotemporal representations in the olfactory system.","Andreas T","Schaefer","Troy W","Margrie","Department of Physiology, University College London, Gower Street, London, WC1E 6BT, UK.","Journal Article","[]","True","Andreas","Troy","male",1,1021,"male",1,588
27987,"Trends in neurosciences",2007,"Hippocampal long-term depression: master or minion in declarative memory processes?","Anne","Kemp","Denise","Manahan-Vaughan","Learning and Memory Research, Medical Faculty, Ruhr University Bochum, Universitätsstrasse 150, MABF 01/551, 44780 Bochum, Germany.","Journal Article","[]","True","Anne","Denise","female",1,2461,"female",1,1844
5260,"Trends in neurosciences",2017,"Flexible Roles for Proteoglycan Sulfation and Receptor Signaling.","Panpan","Yu","Herbert M","Geller","Guangdong-Hongkong-Macau Institute of CNS Regeneration; Ministry of Education Joint International Research Laboratory of CNS Regeneration, Jinan University, Guangzhou 510632, China. Electronic address: yupanpan21@jnu.edu.cn.","Journal Article","['Craig S']","True","Panpan","Herbert","female",1,2,"male",1,91
24358,"Trends in neurosciences",2017,"The Emerging Neurobiology of Bipolar Disorder.","Paul J","Harrison","Elizabeth M","Tunbridge","Department of Psychiatry, University of Oxford, Warneford Hospital, Oxford, OX3 7JX, UK; Oxford Health NHS Foundation Trust, Warneford Hospital, Oxford, OX3 7JX, UK. Electronic address: paul.harrison@psych.ox.ac.uk.","Journal Article","['John R']","True","Paul","Elizabeth","male",1,5931,"female",1,3508
22237,"Trends in neurosciences",2016,"Prefrontal Cortical Opioids and Dysregulated Motivation: A Network Hypothesis.","Brian A","Baldo","","","Department of Psychiatry, University of Wisconsin-Madison School of Medicine and Public Health, 6001 Research Park Blvd, Madison, WI 53719, USA. Electronic address: babaldo@wisc.edu.","Journal Article","[]","True","Brian","","male",1,4600,NA,NA,NA
22259,"Trends in neurosciences",2016,"GABAergic Function as a Limiting Factor for Prefrontal Maturation during Adolescence.","Adriana","Caballero","Kuei Y","Tseng","Department of Cellular and Molecular Pharmacology, The Chicago Medical School at Rosalind Franklin University of Medicine and Science, North Chicago, IL 60064, USA.","Journal Article","[]","True","Adriana","Kuei","female",1,1476,NA,NA,NA
22260,"Trends in neurosciences",2016,"Microtubules and Growth Cones: Motors Drive the Turn.","Olga I","Kahn","Peter W","Baas","Department of Neurobiology and Anatomy, Drexel University College of Medicine, Philadelphia, PA 19129, USA.","Journal Article","[]","True","Olga","Peter","female",1,898,"male",1,4373
4458,"Trends in neurosciences",2005,"Rhythmicity, randomness and synchrony in climbing fiber signals.","Shigeru","Kitazawa","Daniel M","Wolpert","Department of Physiology (I), Juntendo University School of Medicine, 2-1-1 Hongo, Tokyo 113-8421, Japan. kitazawa@med.juntendo.ac.jp","Journal Article","[]","True","Shigeru","Daniel","male",1,3,"male",1,8180
4459,"Trends in neurosciences",2005,"The anatomical logic of smell.","Thomas A","Schoenfeld","Thomas A","Cleland","Department of Physiology, Program in Neuroscience, University of Massachusetts Medical School, Worcester, MA 01655, USA. thomas.schoenfeld@umassmed.edu","Journal Article","[]","True","Thomas","Thomas","male",1,3753,"male",1,3753
23255,"Trends in neurosciences",2005,"The neurogenetics and evolution of food-related behaviour.","Scott J","Douglas","Marla B","Sokolowski","Department of Biology, University of Toronto, 3359 Mississauga Road, Ontario, Canada L5L 1C6.","Journal Article","['Ken']","True","Scott","Marla","male",1,3450,"female",1,142
7396,"Trends in neurosciences",2005,"Spike times make sense.","Rufin","VanRullen","Simon J","Thorpe","Centre de Recherche Cerveau et Cognition, 133 Route de Narbonne, 31062 Toulouse Cedex, France. rufin.vanrullen@cerco.ups-tlse.fr","Journal Article","['Rudy']","True","Rufin","Simon",NA,NA,NA,"male",0.99,2443
7397,"Trends in neurosciences",2005,"The protean actions of neurotrophins and their receptors on the life and death of neurons.","Robert","Kalb","","","Joseph Stokes, Jr Research Institute, Children's Hospital of Philadelphia, and Department of Neurology, University of Pennsylvania School of Medicine, 3615 Civic Center Boulevard, Philadelphia, PA 19104, USA. kalb@email.chop.edu","Journal Article","[]","True","Robert","","male",1,5222,NA,NA,NA
7398,"Trends in neurosciences",2005,"Post-translational protein modification as the substrate for long-lasting memory.","Aryeh","Routtenberg","Jerome L","Rekart","Department of Psychology, Northwestern University, Evanston, IL 60208, USA. aryeh@northwestern.edu","Journal Article","[]","True","Aryeh","Jerome","male",1,2,"male",1,730
7399,"Trends in neurosciences",2005,"Structure and function of ribbon synapses.","Peter","Sterling","Gary","Matthews","Department of Neuroscience, University of Pennsylvania, Philadelphia, PA 19104, USA. peter@retina.anatomy.upenn.edu","Journal Article","[]","True","Peter","Gary","male",1,4373,"male",1,2132
7400,"Trends in neurosciences",2005,"Brainy but not too brainy: starting and stopping neuroblast divisions in Drosophila.","Cédric","Maurange","Alex P","Gould","Medical Research Council, National Institute for Medical Research, The Ridgeway, Mill Hill, London NW7 1AA, UK.","Journal Article","[]","True","Cédric","Alex","male",1,2,"male",0.87,5856
7401,"Trends in neurosciences",2005,"Physiological functions for brain NF-kappaB.","Mollie K","Meffert","David","Baltimore","Division of Biology, MC204-31 California Institute of Technology, Pasadena, CA 91125, USA. mkm@jhmi.edu","Journal Article","[]","True","Mollie","David","female",1,98,"male",1,12593
7402,"Trends in neurosciences",2005,"Dissecting neural circuitry by combining genetics and pharmacology.","Peer","Wulff","William","Wisden","Department of Clinical Neurobiology, University of Heidelberg, Im Neuenheimer Feld 364, 69120 Heidelberg, Germany.","Journal Article","[]","True","Peer","William","male",0.88,8,"male",1,2626
7403,"Trends in neurosciences",2005,"Mechanisms of memory stabilization: are consolidation and reconsolidation similar or distinct processes?","Cristina M","Alberini","","","Department of Physiology and Biophysics, Mount Sinai School of Medicine, New York, NY 10029, USA. cristina.alberini@mssm.edu","Journal Article","[]","True","Cristina","","female",1,1983,NA,NA,NA
9035,"Trends in neurosciences",2012,"Harnessing plasticity to understand learning and treat disease.","Michael P","Kilgard","","","The University of Texas at Dallas, School of Behavioral and Brain Sciences, Richardson, TX 75080, USA. kilgard@utdallas.edu","Journal Article","[]","True","Michael","","male",1,11094,NA,NA,NA
17844,"Trends in neurosciences",2012,"New perspectives on neuronal development via microfluidic environments.","Larry J","Millet","Martha U","Gillette","Department of Cell and Developmental Biology, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.","Journal Article","[]","True","Larry","Martha","male",1,972,"female",0.99,1169
26821,"Trends in neurosciences",2013,"Dynamic DNA methylation: a prime candidate for genomic metaplasticity and behavioral adaptation.","Danay","Baker-Andresen","Timothy W","Bredy","Psychiatric Epigenomics Laboratory, Queensland Brain Institute, The University of Queensland, Brisbane, QLD, 4072, Australia.","Journal Article","['Vikram S']","True","Danay","Timothy","female",1,11,"male",1,809
26822,"Trends in neurosciences",2012,"The Allen Human Brain Atlas: comprehensive gene expression mapping of the human brain.","Elaine H","Shen","Allan R","Jones","Allen Institute for Brain Science, Seattle, WA 98103, USA. elaines@alleninstitute.org","Journal Article","['Caroline C']","True","Elaine","Allan","female",1,1142,"male",1,590
14626,"Trends in neurosciences",2006,"Human epilepsies: interaction of genetic and acquired factors.","Samuel F","Berkovic","Steven","Petrou","Department of Medicine and Epilepsy Research Centre, University of Melbourne, Austin Health, Heidelberg West, VIC 3081, Australia. Electronic address: s.berkovic@unimelb.edu.au.","Journal Article","['John C', 'Ingrid E']","True","Samuel","Steven","male",1,1409,"male",1,2600
4937,"Trends in neurosciences",2007,"Molecular determinants of AMPA receptor subunit assembly.","Ingo H","Greger","Andrew C","Penn","MRC Laboratory of Molecular Biology, Neurobiology Division, Cambridge CB2 2QH, UK. ig@mrc-lmb.cam.ac.uk","Journal Article","['Edward B']","True","Ingo","Andrew","male",1,33,"male",1,5168
4938,"Trends in neurosciences",2007,"A key role for corticotropin-releasing factor in alcohol dependence.","Markus","Heilig","George F","Koob","Laboratory of Clinical and Translational Studies, National Institute of Alcohol Abuse and Alcoholism (NIAAA), NIH, 10 Center Dr., 1/5334, Bethesda, MD 20892, USA. markus.heilig@mail.nih.gov","Journal Article","[]","True","Markus","George","male",1,412,"male",0.99,2098
7144,"Trends in neurosciences",2007,"Glia: they make your memories stick!","Jaideep S","Bains","Stéphane H R","Oliet","Department of Physiology & Biophysics, Hotchkiss Brain Institute, University of Calgary, Calgary, Alberta, Canada.","Journal Article","[]","True","Jaideep","Stéphane","male",0.88,8,"male",0.99,571
19446,"Trends in neurosciences",2015,"The human histaminergic system in neuropsychiatric disorders.","Ling","Shan","Dick F","Swaab","Department of Neurobiology, Zhejiang University School of Medicine, Hangzhou 310058, China; Netherlands Institute for Neuroscience, an Institute of the Royal Netherlands Academy of Arts and Sciences, Amsterdam 1105 BA, The Netherlands; Department of Psychiatry and Biobehavioral Sciences, University of California at Los Angeles, Los Angeles, CA 90095, USA; Neurobiology Research, Veterans Administration Greater Los Angeles Health Care System, 16111 Plummer Street, North Hills, CA 91343, USA.","Journal Article","['Ai-Min']","True","Ling","Dick","female",0.78,126,"male",0.99,163
22659,"Trends in neurosciences",2015,"The role of inflammatory cytokines as key modulators of neurogenesis.","Alessandra","Borsini","Carmine M","Pariante","Section of Stress, Psychiatry and Immunology & Perinatal Psychiatry, King's College London, Institute of Psychiatry, Psychology and Neuroscience, Department of Psychological Medicine, London, UK.","Journal Article","['Patricia A', 'Sandrine']","True","Alessandra","Carmine","female",1,669,"male",0.98,100
26317,"Trends in neurosciences",2015,"Amygdala-prefrontal interactions in (mal)adaptive learning.","Ekaterina","Likhtik","Rony","Paz","Associate Research Scientist, Department of Psychiatry, 1051 Riverside Drive, Unit 87, Kolb Annex, Room 136, New York, NY 10032, USA. Electronic address: ebl2102@columbia.edu.","Journal Article","[]","True","Ekaterina","Rony","female",1,132,"male",0.94,110
6706,"Trends in neurosciences",2015,"Taxon matters: promoting integrative studies of social behavior: NESCent Working Group on Integrative Models of Vertebrate Sociality: Evolution, Mechanisms, and Emergent Properties.","Michael","Taborsky","Dustin R","Rubenstein","Institute of Ecology and Evolution, Division of Behavioural Ecology, University of Bern, Wohlenstrasse 50a, 3032 Hinterkappelen, Switzerland. Electronic address: michael.taborsky@iee.unibe.ch.","Journal Article","['Hans A', 'Annaliese K', 'Daniel T', 'Loren D', 'Eileen A', 'Emília P', 'Steven M', 'Nancy G']","True","Michael","Dustin","male",1,11094,"male",1,529
10126,"Trends in neurosciences",2017,"Deciphering Neural Codes of Memory during Sleep.","Zhe","Chen","Matthew A","Wilson","Department of Psychiatry, Department of Neuroscience and Physiology, New York University School of Medicine, New York, NY 10016, USA. Electronic address: zhe.chen3@nyumc.org.","Journal Article","[]","True","Zhe","Matthew","male",0.86,7,"male",1,3338
16178,"Trends in neurosciences",2011,"Development and cancer of the cerebellum.","Mary E","Hatten","Martine F","Roussel","Laboratory of Developmental Neurobiology, The Rockefeller University, New York, NY 10065, USA. hatten@rockefeller.edu","Journal Article","[]","True","Mary","Martine","female",1,4440,"female",0.99,346
